Date,Bitcoin,Gold,NASDAQ,Treasury Yield 10Years,Silver,Crude Oil,BNP500
5/5/2011,4.99636E-05,0.43,0.050252408,0.7145917,0.664766558,0.851856443,0.08
5/6/2011,5.12359E-05,0.44,0.051173279,0.711646586,0.63897937,0.835616438,0.08
5/7/2011,5.28428E-05,0.44,0.051173279,0.711646586,0.63897937,0.835616438,0.08
5/8/2011,5.57353E-05,0.44,0.051173279,0.711646586,0.63897937,0.835616438,0.08
5/9/2011,5.56744E-05,0.45,0.052298537,0.707630522,0.688653637,0.86890225,0.08
5/10/2011,7.76972E-05,0.47,0.054352547,0.721820616,0.725841477,0.877146222,0.08
5/11/2011,8.01896E-05,0.45,0.052428352,0.711646586,0.645222584,0.842000868,0.08
5/12/2011,9.1297E-05,0.46,0.053717849,0.731191432,0.62567861,0.846711709,0.08
5/13/2011,9.77515E-05,0.44,0.051238536,0.719678715,0.63165038,0.850926672,0.08
5/14/2011,0.000112898,0.44,0.051238536,0.719678715,0.63165038,0.850926672,0.08
5/15/2011,0.000122628,0.44,0.051238536,0.719678715,0.63165038,0.850926672,0.08
5/16/2011,0.00012272,0.44,0.047928018,0.709504685,0.607763301,0.836794149,0.08
5/17/2011,0.000121237,0.43,0.047992558,0.702008032,0.590390879,0.83394285,0.08
5/18/2011,0.000107313,0.44,0.050272491,0.715394913,0.633821933,0.853715986,0.08
5/19/2011,0.00011179,0.44,0.050868475,0.715394913,0.629478827,0.843426517,0.08
5/20/2011,8.38177E-05,0.46,0.049434824,0.710307898,0.633550489,0.849934916,0.08
5/21/2011,0.000100324,0.46,0.049434824,0.710307898,0.633550489,0.849934916,0.08
5/22/2011,9.78878E-05,0.46,0.049434824,0.710307898,0.633550489,0.849934916,0.08
5/23/2011,0.000104119,0.46,0.046249078,0.705488621,0.628664495,0.838839645,0.07
5/24/2011,0.000108714,0.47,0.045335385,0.702543507,0.661780673,0.850554764,0.07
5/25/2011,0.000113486,0.48,0.046426938,0.704149933,0.703040174,0.861278126,0.07
5/26/2011,0.000119199,0.47,0.047971757,0.685943775,0.694625407,0.854521788,0.07
5/27/2011,0.000134525,0.49,0.048971525,0.686746988,0.709011944,0.856753239,0.08
5/28/2011,0.000122991,0.49,0.048971525,0.686746988,0.709011944,0.856753239,0.08
5/29/2011,0.000126044,0.49,0.048971525,0.686746988,0.709011944,0.856753239,0.08
5/30/2011,0.000127997,0.49,0.048971525,0.686746988,0.709011944,0.856753239,0.08
5/31/2011,0.000129043,0.48,0.051728379,0.682998661,0.720955483,0.869832021,0.08
6/1/2011,0.000140262,0.49,0.046987064,0.660508701,0.704397394,0.854893696,0.07
6/2/2011,0.000148487,0.48,0.047282552,0.677643909,0.663952226,0.855575528,0.07
6/3/2011,0.000191707,0.49,0.044375801,0.668808568,0.663680782,0.854459803,0.07
6/4/2011,0.000270996,0.49,0.044375801,0.668808568,0.663680782,0.854459803,0.07
6/5/2011,0.000258272,0.49,0.044375801,0.668808568,0.663680782,0.854459803,0.07
6/6/2011,0.000277589,0.50,0.042208471,0.670147256,0.679695983,0.846959648,0.06
6/7/2011,0.000311015,0.49,0.042136752,0.672556894,0.686753529,0.847455526,0.06
6/8/2011,0.000374451,0.49,0.04025915,0.659437751,0.675352877,0.85768301,0.06
6/9/2011,0.000444104,0.49,0.040939775,0.669076305,0.697068404,0.865059195,0.06
6/10/2011,0.00038846,0.48,0.037989268,0.66184739,0.667480999,0.848695221,0.06
6/11/2011,0.000424104,0.48,0.037989268,0.66184739,0.667480999,0.848695221,0.06
6/12/2011,0.000392927,0.48,0.037989268,0.66184739,0.667480999,0.848695221,0.06
6/13/2011,0.000309183,0.46,0.037699522,0.667202142,0.62432139,0.836360255,0.06
6/14/2011,0.000338285,0.47,0.040498696,0.696117805,0.642508143,0.849191099,0.06
6/15/2011,0.000305345,0.47,0.037109281,0.662382865,0.642508143,0.820926052,0.06
6/16/2011,0.000290989,0.48,0.036552745,0.645247657,0.64630836,0.821793839,0.06
6/17/2011,0.000248665,0.49,0.03603494,0.654618474,0.651465798,0.809768797,0.06
6/18/2011,0.0002722,0.49,0.03603494,0.654618474,0.651465798,0.809768797,0.06
6/19/2011,0.000259471,0.49,0.03603494,0.654618474,0.651465798,0.809768797,0.06
6/20/2011,0.00026883,0.49,0.036980184,0.659705489,0.660423453,0.811318416,0.06
6/21/2011,0.000252066,0.49,0.041111175,0.665595716,0.668566775,0.812186202,0.07
6/22/2011,0.000229775,0.50,0.039815217,0.667737617,0.678338762,0.824645137,0.06
6/23/2011,0.000228294,0.47,0.041074598,0.645247657,0.63165038,0.797433831,0.06
6/24/2011,0.000251711,0.45,0.038646203,0.635073628,0.621606949,0.798301618,0.06
6/25/2011,0.000252702,0.45,0.038646203,0.635073628,0.621606949,0.798301618,0.06
6/26/2011,0.000253634,0.45,0.038646203,0.635073628,0.621606949,0.798301618,0.06
6/27/2011,0.000257728,0.44,0.041184329,0.650066934,0.592833876,0.794892456,0.06
6/28/2011,0.000251868,0.45,0.04412694,0.681659973,0.594191097,0.80902498,0.07
6/29/2011,0.000249245,0.46,0.044928747,0.698527443,0.624592834,0.820678113,0.07
6/30/2011,0.000238268,0.45,0.04729761,0.711914324,0.626221498,0.824707122,0.07
7/1/2011,0.000253438,0.43,0.050346363,0.722356091,0.595819761,0.821731854,0.08
7/2/2011,0.00024491,0.43,0.050346363,0.722356091,0.595819761,0.821731854,0.08
7/3/2011,0.000232321,0.43,0.050346363,0.722356091,0.595819761,0.821731854,0.08
7/4/2011,0.000207039,0.43,0.050346363,0.722356091,0.595819761,0.821731854,0.08
7/5/2011,0.000209915,0.46,0.0510449,0.706024096,0.642236699,0.833818881,0.08
7/6/2011,0.000224894,0.48,0.051636577,0.695046854,0.656080347,0.832331247,0.08
7/7/2011,0.000217925,0.48,0.054407771,0.709504685,0.672909881,0.844852166,0.08
7/8/2011,0.000227559,0.49,0.053486199,0.673895582,0.673181325,0.829541933,0.08
7/9/2011,0.000221589,0.49,0.053486199,0.673895582,0.673181325,0.829541933,0.08
7/10/2011,0.000223403,0.49,0.053486199,0.673895582,0.673181325,0.829541933,0.08
7/11/2011,0.000219076,0.50,0.049384625,0.647389558,0.650108578,0.823033534,0.07
7/12/2011,0.000208331,0.51,0.04789932,0.64497992,0.648479913,0.837166057,0.07
7/13/2011,0.000208184,0.53,0.048975815,0.64042838,0.716883822,0.841009112,0.07
7/14/2011,0.00020769,0.54,0.046519458,0.654618474,0.731541802,0.82638071,0.07
7/15/2011,0.000206798,0.54,0.048465189,0.64497992,0.741585233,0.835988347,0.07
7/16/2011,0.000204267,0.54,0.048465189,0.64497992,0.741585233,0.835988347,0.07
7/17/2011,0.000205716,0.54,0.048465189,0.64497992,0.741585233,0.835988347,0.07
7/18/2011,0.000200881,0.55,0.046694464,0.645247657,0.776058632,0.827868344,0.07
7/19/2011,0.000204257,0.55,0.051098689,0.64042838,0.772801303,0.83759995,0.07
7/20/2011,0.000203128,0.55,0.050217266,0.65167336,0.754885993,0.841566975,0.07
7/21/2011,0.000204228,0.54,0.051665976,0.672289157,0.738327904,0.847703465,0.08
7/22/2011,0.000204748,0.55,0.053415917,0.659973226,0.770086862,0.852290337,0.08
7/23/2011,0.0002034,0.55,0.053415917,0.659973226,0.770086862,0.852290337,0.08
7/24/2011,0.000205803,0.55,0.053415917,0.659973226,0.770086862,0.852290337,0.08
7/25/2011,0.000207682,0.56,0.052266268,0.670682731,0.77660152,0.848137358,0.08
7/26/2011,0.000213479,0.57,0.052062581,0.656492637,0.785830619,0.850554764,0.08
7/27/2011,0.000206407,0.56,0.046671509,0.664257028,0.782030402,0.836980103,0.07
7/28/2011,0.000198857,0.56,0.046776216,0.656492637,0.761129207,0.837228042,0.07
7/29/2011,0.000203419,0.58,0.046068346,0.617402945,0.769543974,0.826442695,0.07
7/30/2011,0.000200714,0.58,0.046068346,0.617402945,0.769543974,0.826442695,0.07
7/31/2011,0.000197998,0.58,0.046068346,0.617402945,0.769543974,0.826442695,0.07
8/1/2011,0.000196628,0.57,0.045224236,0.6,0.748099891,0.82142193,0.06
8/2/2011,0.000189111,0.59,0.039818807,0.568942436,0.76927253,0.814603608,0.06
8/3/2011,0.000179382,0.61,0.041527863,0.562248996,0.814603692,0.803074444,0.06
8/4/2011,0.000181567,0.60,0.031725371,0.524497992,0.75135722,0.770222525,0.04
8/5/2011,0.000162759,0.60,0.030005563,0.551271754,0.718241042,0.771772144,0.04
8/6/2011,0.000110214,0.60,0.030005563,0.551271754,0.718241042,0.771772144,0.04
8/7/2011,0.000129021,0.60,0.030005563,0.551271754,0.718241042,0.771772144,0.04
8/8/2011,0.000124483,0.66,0.017474915,0.492637216,0.75,0.737246637,0.02
8/9/2011,0.000143859,0.69,0.026427537,0.45060241,0.709554832,0.724787702,0.03
8/10/2011,0.000148906,0.73,0.019150266,0.438554217,0.748914224,0.747040228,0.02
8/11/2011,0.000151625,0.70,0.02715619,0.491834003,0.73072747,0.764581913,0.03
8/12/2011,0.000144634,0.69,0.028253486,0.465327979,0.74267101,0.762474431,0.04
8/13/2011,0.000146924,0.69,0.028253486,0.465327979,0.74267101,0.762474431,0.04
8/14/2011,0.000152368,0.69,0.028253486,0.465327979,0.74267101,0.762474431,0.04
8/15/2011,0.000164674,0.70,0.03164003,0.478179384,0.748099891,0.777970619,0.04
8/16/2011,0.000169845,0.73,0.029362969,0.459170013,0.762214984,0.770346495,0.04
8/17/2011,0.000165921,0.74,0.028504501,0.44605087,0.77660152,0.776111077,0.04
8/18/2011,0.000166836,0.77,0.019105792,0.424096386,0.785830619,0.743879006,0.02
8/19/2011,0.000172279,0.80,0.016338188,0.420883534,0.833061889,0.743135189,0.02
8/20/2011,0.000168821,0.80,0.016338188,0.420883534,0.833061889,0.743135189,0.02
8/21/2011,0.000168219,0.80,0.016338188,0.420883534,0.833061889,0.743135189,0.02
8/22/2011,0.0001655,0.84,0.016592057,0.425435074,0.857220413,0.754664353,0.02
8/23/2011,0.000169101,0.81,0.023812684,0.438554217,0.828990228,0.76284634,0.03
8/24/2011,0.000166493,0.70,0.025363946,0.471485944,0.744299674,0.761110767,0.03
8/25/2011,0.000165525,0.71,0.021917153,0.461311914,0.787187839,0.761978553,0.03
8/26/2011,0.00013132,0.74,0.026236054,0.452208835,0.792888165,0.762412447,0.03
8/27/2011,0.000136832,0.74,0.026236054,0.452208835,0.792888165,0.762412447,0.03
8/28/2011,0.000134594,0.74,0.026236054,0.452208835,0.792888165,0.762412447,0.03
8/29/2011,0.000138272,0.74,0.032135616,0.474431058,0.781758958,0.774189549,0.04
8/30/2011,0.000137962,0.78,0.033139674,0.448995984,0.805103149,0.784293064,0.04
8/31/2011,0.00013306,0.78,0.033379921,0.460240964,0.813246471,0.783735201,0.05
9/1/2011,0.000123972,0.77,0.030983095,0.440963855,0.807274701,0.784479018,0.04
9/2/2011,0.000124986,0.82,0.026270477,0.400803213,0.84907709,0.7691068,0.03
9/3/2011,0.00012522,0.82,0.026270477,0.400803213,0.84907709,0.7691068,0.03
9/4/2011,0.000122541,0.82,0.026270477,0.400803213,0.84907709,0.7691068,0.03
9/5/2011,0.000117135,0.82,0.026270477,0.400803213,0.84907709,0.7691068,0.03
9/6/2011,0.000120562,0.82,0.025804307,0.396251673,0.8165038,0.766441455,0.03
9/7/2011,0.000110973,0.76,0.031191072,0.411512718,0.809717698,0.787020393,0.04
9/8/2011,9.85125E-05,0.80,0.029771043,0.398125837,0.83441911,0.785222835,0.04
9/9/2011,0.000105062,0.81,0.025385465,0.379116466,0.809717698,0.774003595,0.03
9/10/2011,7.05581E-05,0.81,0.025385465,0.379116466,0.809717698,0.774003595,0.03
9/11/2011,9.20686E-05,0.81,0.025385465,0.379116466,0.809717698,0.774003595,0.03
9/12/2011,9.73904E-05,0.76,0.027329043,0.38313253,0.771444083,0.779892147,0.03
9/13/2011,8.73394E-05,0.78,0.029986916,0.400267738,0.797502714,0.792413066,0.03
9/14/2011,8.69624E-05,0.77,0.032884352,0.404819277,0.779858849,0.784355049,0.04
9/15/2011,7.59207E-05,0.73,0.035360075,0.424631861,0.752171553,0.787392301,0.04
9/16/2011,7.0851E-05,0.76,0.036453064,0.422222222,0.788273616,0.778466497,0.05
9/17/2011,7.42849E-05,0.76,0.036453064,0.422222222,0.788273616,0.778466497,0.05
9/18/2011,7.45763E-05,0.76,0.036453064,0.422222222,0.788273616,0.778466497,0.05
9/19/2011,7.74668E-05,0.73,0.035773174,0.385809906,0.742942454,0.764457943,0.04
9/20/2011,8.93879E-05,0.76,0.034153048,0.38768407,0.76927253,0.771834129,0.04
9/21/2011,8.66927E-05,0.75,0.030420098,0.368406961,0.778501629,0.765821608,0.03
9/22/2011,8.38798E-05,0.69,0.024501889,0.325568942,0.673181325,0.732287857,0.02
9/23/2011,8.33852E-05,0.59,0.026478454,0.350468541,0.497014115,0.728196864,0.02
9/24/2011,8.3493E-05,0.59,0.026478454,0.350468541,0.497014115,0.728196864,0.02
9/25/2011,7.93678E-05,0.59,0.026478454,0.350468541,0.497014115,0.728196864,0.02
9/26/2011,7.52999E-05,0.54,0.028878151,0.376171352,0.493756786,0.730614269,0.03
9/27/2011,7.55208E-05,0.60,0.031039755,0.406157965,0.536373507,0.756709849,0.03
9/28/2011,7.43421E-05,0.57,0.02707731,0.402409639,0.498099891,0.73662679,0.03
9/29/2011,7.16906E-05,0.56,0.026301312,0.390361446,0.508414767,0.742391372,0.03
9/30/2011,7.45231E-05,0.57,0.021613785,0.381526104,0.496742671,0.724167855,0.02
10/1/2011,7.72124E-05,0.57,0.021613785,0.381526104,0.496742671,0.724167855,0.02
10/2/2011,7.58148E-05,0.57,0.021613785,0.381526104,0.496742671,0.724167855,0.02
10/3/2011,7.41113E-05,0.60,0.015907159,0.344310576,0.516015201,0.714312279,0.01
10/4/2011,7.40241E-05,0.56,0.020855015,0.343239625,0.490228013,0.702287237,0.02
10/5/2011,7.23848E-05,0.59,0.024849013,0.37643909,0.504343105,0.727143123,0.03
10/6/2011,6.98434E-05,0.60,0.028170299,0.398125837,0.549131379,0.745180686,0.03
10/7/2011,6.35068E-05,0.58,0.026200195,0.420080321,0.521715527,0.747598091,0.03
10/8/2011,5.89884E-05,0.58,0.026200195,0.420080321,0.521715527,0.747598091,0.03
10/9/2011,6.62116E-05,0.58,0.026200195,0.420080321,0.521715527,0.747598091,0.03
10/10/2011,6.079E-05,0.62,0.032418182,0.422222222,0.548317047,0.762660386,0.04
10/11/2011,6.11727E-05,0.61,0.03363596,0.444712182,0.548859935,0.765139776,0.04
10/12/2011,6.07086E-05,0.63,0.035192248,0.462382865,0.570304017,0.763652142,0.04
10/13/2011,5.924E-05,0.62,0.036304602,0.447121821,0.53990228,0.755346185,0.04
10/14/2011,6.05635E-05,0.63,0.039719126,0.46398929,0.553745928,0.771276266,0.05
10/15/2011,5.63603E-05,0.63,0.039719126,0.46398929,0.553745928,0.771276266,0.05
10/16/2011,5.26298E-05,0.63,0.039719126,0.46398929,0.553745928,0.771276266,0.05
10/17/2011,4.03436E-05,0.62,0.035923055,0.443373494,0.544245385,0.768672906,0.04
10/18/2011,4.99991E-05,0.60,0.038971807,0.442302544,0.54451683,0.780821918,0.05
10/19/2011,3.46098E-05,0.59,0.035142766,0.444444444,0.529587405,0.766999318,0.04
10/20/2011,3.41185E-05,0.56,0.034754058,0.450066934,0.502985885,0.761978553,0.04
10/21/2011,3.69715E-05,0.58,0.037539592,0.4562249,0.527415852,0.774995351,0.05
10/22/2011,4.35955E-05,0.58,0.037539592,0.4562249,0.527415852,0.774995351,0.05
10/23/2011,4.61999E-05,0.58,0.037539592,0.4562249,0.527415852,0.774995351,0.05
10/24/2011,4.75043E-05,0.60,0.041984701,0.464524766,0.539630836,0.79898345,0.06
10/25/2011,4.48796E-05,0.65,0.037608439,0.436144578,0.577904452,0.810760553,0.05
10/26/2011,4.17288E-05,0.67,0.03848699,0.4562249,0.584961998,0.792351082,0.05
10/27/2011,4.38297E-05,0.70,0.044795343,0.507630522,0.634093377,0.815657348,0.06
10/28/2011,4.58107E-05,0.69,0.044689201,0.483801874,0.638707926,0.811690324,0.06
10/29/2011,4.95103E-05,0.69,0.044689201,0.483801874,0.638707926,0.811690324,0.06
10/30/2011,5.27726E-05,0.69,0.044689201,0.483801874,0.638707926,0.811690324,0.06
10/31/2011,4.83516E-05,0.67,0.04090677,0.448728246,0.613463626,0.810884522,0.05
11/1/2011,4.72107E-05,0.66,0.035352178,0.402141901,0.569489685,0.804686047,0.05
11/2/2011,4.89289E-05,0.68,0.037720323,0.403480589,0.602334419,0.806669559,0.05
11/3/2011,4.84013E-05,0.71,0.041879277,0.419544846,0.617535288,0.816339181,0.06
11/4/2011,4.58058E-05,0.70,0.041031559,0.415261044,0.606134636,0.817516891,0.05
11/5/2011,4.59028E-05,0.70,0.041031559,0.415261044,0.606134636,0.817516891,0.05
11/6/2011,4.31456E-05,0.70,0.041031559,0.415261044,0.606134636,0.817516891,0.05
11/7/2011,4.38178E-05,0.74,0.041684205,0.400267738,0.626221498,0.82532697,0.06
11/8/2011,4.42522E-05,0.75,0.043996407,0.419277108,0.635179153,0.833261018,0.06
11/9/2011,4.40187E-05,0.74,0.036405718,0.389825971,0.613735071,0.826690634,0.05
11/10/2011,4.17694E-05,0.71,0.036656733,0.41686747,0.606948969,0.839335523,0.05
11/11/2011,4.43713E-05,0.74,0.04050085,0.41686747,0.622421281,0.846835678,0.06
11/12/2011,4.40212E-05,0.74,0.04050085,0.41686747,0.622421281,0.846835678,0.06
11/13/2011,4.48671E-05,0.74,0.04050085,0.41686747,0.622421281,0.846835678,0.06
11/14/2011,3.64536E-05,0.73,0.038956749,0.413386881,0.604505972,0.841566975,0.05
11/15/2011,4.01271E-05,0.73,0.041035149,0.417135207,0.616449511,0.849191099,0.06
11/16/2011,3.85471E-05,0.72,0.037693797,0.408299866,0.59907709,0.869150189,0.05
11/17/2011,3.25042E-05,0.67,0.033991681,0.390629183,0.536102063,0.845781938,0.05
11/18/2011,2.9521E-05,0.67,0.032880763,0.405087015,0.561074919,0.837042088,0.04
11/19/2011,3.35686E-05,0.67,0.032880763,0.405087015,0.561074919,0.837042088,0.04
11/20/2011,3.33587E-05,0.67,0.032880763,0.405087015,0.561074919,0.837042088,0.04
11/21/2011,3.40567E-05,0.63,0.029340732,0.391700134,0.525787188,0.834004835,0.04
11/22/2011,3.35189E-05,0.65,0.029207345,0.385542169,0.575732899,0.840761173,0.04
11/23/2011,3.38734E-05,0.64,0.024818179,0.369477912,0.546688382,0.829355978,0.03
11/24/2011,3.47619E-05,0.64,0.024818179,0.369477912,0.546688382,0.829355978,0.03
11/25/2011,3.62368E-05,0.63,0.023486362,0.393038822,0.523072747,0.833075064,0.03
11/26/2011,3.65869E-05,0.63,0.023486362,0.393038822,0.523072747,0.833075064,0.03
11/27/2011,3.59956E-05,0.63,0.023486362,0.393038822,0.523072747,0.833075064,0.03
11/28/2011,3.65151E-05,0.66,0.029641963,0.390629183,0.554288817,0.842000868,0.04
11/29/2011,3.88679E-05,0.66,0.028793528,0.400803213,0.54587405,0.851794459,0.04
11/30/2011,4.31549E-05,0.69,0.036311781,0.420080321,0.569761129,0.855327589,0.05
12/1/2011,4.43671E-05,0.68,0.036732041,0.433199465,0.568946797,0.854335833,0.05
12/2/2011,4.54569E-05,0.70,0.036784394,0.413119143,0.566775244,0.859046675,0.05
12/3/2011,4.30021E-05,0.70,0.036784394,0.413119143,0.566775244,0.859046675,0.05
12/4/2011,4.21587E-05,0.70,0.036784394,0.413119143,0.566775244,0.859046675,0.05
12/5/2011,4.28018E-05,0.68,0.038852043,0.416331995,0.558360478,0.859232629,0.06
12/6/2011,4.30285E-05,0.68,0.038407392,0.426773762,0.568132465,0.861030187,0.06
12/7/2011,4.3598E-05,0.69,0.038382284,0.406425703,0.56514658,0.856133391,0.06
12/8/2011,4.46998E-05,0.66,0.034593391,0.39437751,0.535559175,0.84280667,0.05
12/9/2011,4.48466E-05,0.66,0.038213038,0.415796519,0.554560261,0.849439038,0.06
12/10/2011,4.42839E-05,0.66,0.038213038,0.415796519,0.554560261,0.849439038,0.06
12/11/2011,4.71008E-05,0.66,0.038213038,0.415796519,0.554560261,0.849439038,0.06
12/12/2011,4.79425E-05,0.61,0.03573229,0.404283802,0.521172638,0.839273539,0.05
12/13/2011,4.75618E-05,0.61,0.033366298,0.391700134,0.528230185,0.853963925,0.05
12/14/2011,4.66805E-05,0.53,0.030500431,0.375368139,0.465255157,0.821793839,0.04
12/15/2011,4.72422E-05,0.52,0.030622349,0.378580991,0.4747557,0.815099486,0.04
12/16/2011,4.65258E-05,0.54,0.031649362,0.362784471,0.48534202,0.812992004,0.05
12/17/2011,4.68213E-05,0.54,0.031649362,0.362784471,0.48534202,0.812992004,0.05
12/18/2011,4.67817E-05,0.54,0.031649362,0.362784471,0.48534202,0.812992004,0.05
12/19/2011,5.06858E-05,0.54,0.029340732,0.351807229,0.463626493,0.81516147,0.04
12/20/2011,5.7078E-05,0.56,0.035120529,0.381793842,0.482084691,0.835864377,0.05
12/21/2011,6.1163E-05,0.56,0.033273061,0.393038822,0.473941368,0.844852166,0.05
12/22/2011,5.92025E-05,0.56,0.034813572,0.38875502,0.468512486,0.850182855,0.06
12/23/2011,5.80463E-05,0.55,0.036189845,0.409906292,0.469869707,0.851112626,0.06
12/24/2011,5.75861E-05,0.55,0.036189845,0.409906292,0.469869707,0.851112626,0.06
12/25/2011,5.98634E-05,0.55,0.036189845,0.409906292,0.469869707,0.851112626,0.06
12/26/2011,6.25345E-05,0.55,0.036189845,0.409906292,0.469869707,0.851112626,0.06
12/27/2011,6.05427E-05,0.54,0.036660322,0.404283802,0.460369164,0.861402095,0.06
12/28/2011,6.10552E-05,0.51,0.0341344,0.377242303,0.419381107,0.849129114,0.05
12/29/2011,6.09355E-05,0.49,0.035838432,0.374297189,0.42155266,0.850926672,0.06
12/30/2011,6.30334E-05,0.51,0.035222364,0.367336011,0.438110749,0.845843922,0.06
12/31/2011,6.74046E-05,0.51,0.035222364,0.367336011,0.438110749,0.845843922,0.06
1/1/2012,7.51264E-05,0.51,0.035222364,0.367336011,0.438110749,0.845843922,0.06
1/2/2012,7.63957E-05,0.51,0.035222364,0.367336011,0.438110749,0.845843922,0.06
1/3/2012,7.16631E-05,0.55,0.038347142,0.391164659,0.482899023,0.871443625,0.06
1/4/2012,8.12564E-05,0.56,0.038321333,0.400535475,0.470141151,0.873055228,0.06
1/5/2012,9.79113E-05,0.57,0.03986328,0.4,0.475841477,0.864315378,0.06
1/6/2012,9.68768E-05,0.56,0.040175963,0.391432396,0.459011944,0.86276576,0.06
1/7/2012,0.000104772,0.56,0.040175963,0.391432396,0.459011944,0.86276576,0.06
1/8/2012,0.000103707,0.56,0.040175963,0.391432396,0.459011944,0.86276576,0.06
1/9/2012,9.69542E-05,0.56,0.040343791,0.391164659,0.461726384,0.861216141,0.06
1/10/2012,0.000103264,0.58,0.042204163,0.39437751,0.489685125,0.866980723,0.07
1/11/2012,0.000101527,0.59,0.042796559,0.376171352,0.491856678,0.858488812,0.07
1/12/2012,0.000103055,0.60,0.04379631,0.383935743,0.498099891,0.847517511,0.07
1/13/2012,9.41988E-05,0.58,0.042790098,0.362516734,0.481813246,0.845038121,0.06
1/14/2012,9.97391E-05,0.58,0.042790098,0.362516734,0.481813246,0.845038121,0.06
1/15/2012,0.000100291,0.58,0.042790098,0.362516734,0.481813246,0.845038121,0.06
1/16/2012,0.000100963,0.58,0.042790098,0.362516734,0.481813246,0.845038121,0.06
1/17/2012,9.46568E-05,0.60,0.044038727,0.361713521,0.49864278,0.857497056,0.07
1/18/2012,9.88939E-05,0.61,0.047024359,0.374297189,0.509500543,0.856753239,0.07
1/19/2012,9.81982E-05,0.60,0.048359765,0.39437751,0.508686211,0.855513544,0.07
1/20/2012,9.38655E-05,0.61,0.048242855,0.409370817,0.540445168,0.843550487,0.07
1/21/2012,9.13035E-05,0.61,0.048242855,0.409370817,0.540445168,0.843550487,0.07
1/22/2012,9.53763E-05,0.61,0.048242855,0.409370817,0.540445168,0.843550487,0.07
1/23/2012,9.34912E-05,0.63,0.048061405,0.419812584,0.556188925,0.850492779,0.07
